Column1,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score
286,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,44163.09097,GIF,tennis,neutral,35
287,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,44008.79514,GIF,tennis,positive,60
288,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,44195.56736,GIF,tennis,positive,70
289,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,44241.88542,GIF,tennis,positive,75
290,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,44282.83819,GIF,tennis,positive,70
291,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,44066.31806,GIF,tennis,negative,10
292,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,44144.34931,GIF,tennis,positive,60
293,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,44328.86458,GIF,tennis,negative,5
294,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,44301.55764,GIF,tennis,negative,5
295,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,44059.95694,GIF,tennis,neutral,35
296,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,44085.68194,GIF,tennis,negative,0
297,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,44299.07153,GIF,tennis,positive,45
298,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,44178.66597,GIF,tennis,positive,70
299,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,44168.33889,GIF,tennis,negative,10
300,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,44117.68819,GIF,tennis,negative,0
301,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,44169.41944,GIF,tennis,positive,70
302,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,44221.45833,GIF,tennis,neutral,35
303,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,44320.81944,GIF,tennis,negative,5
304,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,44035.81319,GIF,tennis,negative,0
306,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,44202.25556,video,food,positive,65
307,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,44125.15833,video,food,negative,12
308,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,44250.94167,video,food,negative,12
309,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,44222.04167,video,food,positive,75
310,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,44183.58819,video,food,neutral,35
311,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,44339.97708,video,food,neutral,20
312,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,44135.13681,video,food,negative,12
313,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,44247.83472,video,food,neutral,20
314,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,44132.55139,video,food,positive,75
315,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,44073.00556,video,food,neutral,35
316,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,44173.55,video,food,negative,0
317,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,44139.87917,video,food,negative,15
318,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,44067.575,video,food,negative,15
319,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,44201.55208,video,food,negative,0
320,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,44255.38958,video,food,positive,72
321,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,44096.17292,video,food,negative,10
322,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,44143.11319,video,food,negative,0
323,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,44130.49167,video,food,positive,65
324,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,44139.62361,video,food,positive,60
325,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,44347.05833,video,food,positive,65
326,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,44262.27153,video,food,neutral,35
327,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,44364.97708,video,food,positive,45
328,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,44039.99583,video,food,positive,45
329,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,44305.07292,video,food,negative,0
330,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,44109.57986,video,food,positive,50
331,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,44102.36736,video,food,positive,75
332,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,44252.16806,video,food,negative,10
333,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,44189.93819,video,food,positive,60
334,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,44362.51042,video,food,positive,60
335,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,44319.96528,video,food,negative,10
336,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,44239.18264,video,food,positive,45
337,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,44074.02708,video,food,positive,72
338,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,44207.36597,video,food,neutral,20
339,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,44045.85278,video,food,positive,75
340,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,44122.53403,video,food,negative,0
341,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,44283.33889,video,food,neutral,35
342,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,44238.16806,video,food,positive,75
343,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,44055.98819,video,food,positive,60
344,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,44203.11667,video,food,negative,15
345,81abd65a-3b76-4574-a0a7-db6bf7184ae2,interested,44131.16528,video,food,positive,30
346,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,44246.03819,video,food,negative,15
347,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,44355.44792,video,food,positive,75
348,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,44122.17847,video,food,positive,50
349,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,44140.57917,video,food,positive,75
350,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,44059.50833,video,food,positive,45
351,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,44118.62153,video,food,negative,15
352,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,44287.50278,video,food,neutral,35
353,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,44099.26181,video,food,positive,50
355,e6ee2244-9382-49a9-8cbf-fa54aaaa2392,intrigued,44258.77778,audio,travel,positive,45
357,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,44134.16111,GIF,fitness,positive,30
358,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,like,44239.24167,GIF,fitness,positive,50
359,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,disgust,44235.14444,GIF,fitness,negative,0
360,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,44288.32569,GIF,fitness,positive,30
361,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,44012.24514,GIF,fitness,negative,12
362,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,44126.96528,GIF,fitness,negative,12
363,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,indifferent,44363.57361,GIF,fitness,neutral,20
364,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,cherish,44053.57083,GIF,fitness,positive,70
366,f332d362-dc48-46c2-a64b-641157c0987e,adore,44038.81528,GIF,soccer,positive,72
367,f332d362-dc48-46c2-a64b-641157c0987e,interested,44177.64653,GIF,soccer,positive,30
368,f332d362-dc48-46c2-a64b-641157c0987e,want,44064.64028,GIF,soccer,positive,70
369,f332d362-dc48-46c2-a64b-641157c0987e,indifferent,44347.85903,GIF,soccer,neutral,20
370,f332d362-dc48-46c2-a64b-641157c0987e,indifferent,44241.25,GIF,soccer,neutral,20
371,f332d362-dc48-46c2-a64b-641157c0987e,disgust,44242.85764,GIF,soccer,negative,0
373,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,44082.58403,video,public speaking,negative,5
374,a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,44132.31736,video,public speaking,negative,12
375,a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,44156.82847,video,public speaking,positive,30
376,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,44120.94514,video,public speaking,negative,15
377,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,44204.53194,video,public speaking,negative,5
378,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,44081.28819,video,public speaking,positive,70
379,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,44222.67639,video,public speaking,negative,5
380,a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,44089.94931,video,public speaking,negative,12
381,a2e93b29-9259-4092-a4d7-62d5e823bb74,love,44144.02361,video,public speaking,positive,65
382,a2e93b29-9259-4092-a4d7-62d5e823bb74,like,44077.56667,video,public speaking,positive,50
383,a2e93b29-9259-4092-a4d7-62d5e823bb74,indifferent,44228.20069,video,public speaking,neutral,20
384,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,44300.775,video,public speaking,positive,70
385,a2e93b29-9259-4092-a4d7-62d5e823bb74,love,44208.49792,video,public speaking,positive,65
386,a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,44137.95347,video,public speaking,negative,10
387,a2e93b29-9259-4092-a4d7-62d5e823bb74,heart,44263.00347,video,public speaking,positive,60
388,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,44088.21597,video,public speaking,positive,70
389,a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,44040.40972,video,public speaking,negative,10
390,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,44012.05903,video,public speaking,positive,70
391,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,44222.82847,video,public speaking,positive,72
392,a2e93b29-9259-4092-a4d7-62d5e823bb74,cherish,44012.29861,video,public speaking,positive,70
393,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,44335.68056,video,public speaking,positive,72
394,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,44266.99653,video,public speaking,positive,70
395,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,44121.94375,video,public speaking,positive,70
396,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,44298.71667,video,public speaking,positive,72
397,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,44160.08125,video,public speaking,negative,5
398,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,44356.40347,video,public speaking,negative,0
399,a2e93b29-9259-4092-a4d7-62d5e823bb74,peeking,44336.74375,video,public speaking,neutral,35
400,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,44104.75625,video,public speaking,negative,5
401,a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,44111.66875,video,public speaking,positive,75
402,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,44111.05833,video,public speaking,negative,15
403,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,44207.67569,video,public speaking,negative,15
404,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,44191.25903,video,public speaking,negative,0
405,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,44362.72986,video,public speaking,negative,0
406,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,44337.39236,video,public speaking,negative,15
407,a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,44149.63264,video,public speaking,positive,45
408,a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,44321.65139,video,public speaking,positive,75
409,a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,44060.42222,video,public speaking,positive,30
410,a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,44196.24514,video,public speaking,positive,45
412,9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,44156.13472,video,food,negative,0
413,9b3a6d30-48e8-476c-82be-9031524bd04d,hate,44109.75,video,food,negative,5
414,9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,44344.63889,video,food,positive,70
415,9b3a6d30-48e8-476c-82be-9031524bd04d,hate,44208.50972,video,food,negative,5
416,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,44247.00486,video,food,negative,15
417,9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,44026.87569,video,food,positive,45
418,9b3a6d30-48e8-476c-82be-9031524bd04d,worried,44352.41944,video,food,negative,12
419,9b3a6d30-48e8-476c-82be-9031524bd04d,want,44278.07986,video,food,positive,70
420,9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,44334.41111,video,food,positive,70
421,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,44074.22361,video,food,negative,15
422,9b3a6d30-48e8-476c-82be-9031524bd04d,like,44351.70625,video,food,positive,50
423,9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,44197.47431,video,food,negative,0
424,9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,44345.17778,video,food,negative,10
425,9b3a6d30-48e8-476c-82be-9031524bd04d,interested,44030.44653,video,food,positive,30
426,9b3a6d30-48e8-476c-82be-9031524bd04d,adore,44142.07917,video,food,positive,72
427,9b3a6d30-48e8-476c-82be-9031524bd04d,like,44054.50069,video,food,positive,50
428,9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,44036.76597,video,food,negative,10
429,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,44112.35972,video,food,negative,15
430,9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,44232.54514,video,food,neutral,20
431,9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,44144.12847,video,food,neutral,20
432,9b3a6d30-48e8-476c-82be-9031524bd04d,interested,44038.44167,video,food,positive,30
433,9b3a6d30-48e8-476c-82be-9031524bd04d,like,44335.1875,video,food,positive,50
434,9b3a6d30-48e8-476c-82be-9031524bd04d,super love,44150.95347,video,food,positive,75
435,9b3a6d30-48e8-476c-82be-9031524bd04d,worried,44231.57292,video,food,negative,12
436,9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,44044.98472,video,food,positive,45
437,9b3a6d30-48e8-476c-82be-9031524bd04d,super love,44096.71319,video,food,positive,75
439,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,44337.53264,video,tennis,positive,72
440,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,peeking,44252.50347,video,tennis,neutral,35
441,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,44296.40347,video,tennis,negative,0
442,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,44292.83056,video,tennis,negative,12
443,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,44291.69583,video,tennis,negative,12
444,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,44179.53681,video,tennis,negative,0
445,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,heart,44261.41875,video,tennis,positive,60
446,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,44116.07083,video,tennis,negative,5
447,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,44149.43403,video,tennis,positive,50
448,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,44354.53056,video,tennis,negative,15
449,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,44240.57292,video,tennis,negative,5
450,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,44324.47292,video,tennis,positive,65
451,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,44155.79792,video,tennis,negative,15
452,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,44030.16111,video,tennis,positive,70
453,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,44070.64097,video,tennis,positive,65
454,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,44103.11736,video,tennis,negative,10
455,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,44060.60347,video,tennis,positive,50
456,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,44059.73958,video,tennis,positive,70
457,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,44018.00556,video,tennis,positive,50
458,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,heart,44034.05208,video,tennis,positive,60
459,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,44332.55833,video,tennis,negative,15
460,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,44336.92292,video,tennis,positive,65
461,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,44238.37083,video,tennis,negative,5
462,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,44046.74861,video,tennis,positive,45
463,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,44092.68681,video,tennis,positive,70
464,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,44282.37361,video,tennis,negative,5
465,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,44025.87639,video,tennis,negative,10
466,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,super love,44215.12986,video,tennis,positive,75
467,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,44316.25764,video,tennis,positive,70
468,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,44290.06528,video,tennis,positive,50
469,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,indifferent,44230.77847,video,tennis,neutral,20
470,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,44110.43056,video,tennis,negative,0
471,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,interested,44142.74931,video,tennis,positive,30
472,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,44187.04653,video,tennis,negative,10
473,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,indifferent,44275.61458,video,tennis,neutral,20
474,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,44057.37639,video,tennis,positive,45
475,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,44094.82986,video,tennis,positive,45
476,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,44185.675,video,tennis,negative,15
477,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,44324.7875,video,tennis,positive,72
478,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,peeking,44127.75139,video,tennis,neutral,35
479,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,44070.63056,video,tennis,negative,0
480,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,cherish,44339.20764,video,tennis,positive,70
481,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,44162.11806,video,tennis,positive,65
482,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,super love,44302.46875,video,tennis,positive,75
483,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,44345.175,video,tennis,negative,5
485,baa2db00-81ba-4c34-b17d-dd950bfa133b,worried,44131.92431,GIF,soccer,negative,12
486,baa2db00-81ba-4c34-b17d-dd950bfa133b,intrigued,44289.23889,GIF,soccer,positive,45
487,baa2db00-81ba-4c34-b17d-dd950bfa133b,dislike,44011.30625,GIF,soccer,negative,10
488,baa2db00-81ba-4c34-b17d-dd950bfa133b,hate,44098.26944,GIF,soccer,negative,5
489,baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,44087.34306,GIF,soccer,negative,0
490,baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,44062.12778,GIF,soccer,negative,0
491,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,44327.81597,GIF,soccer,positive,70
492,baa2db00-81ba-4c34-b17d-dd950bfa133b,indifferent,44288.82639,GIF,soccer,neutral,20
493,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,44096.05764,GIF,soccer,positive,70
494,baa2db00-81ba-4c34-b17d-dd950bfa133b,scared,44048.66667,GIF,soccer,negative,15
495,baa2db00-81ba-4c34-b17d-dd950bfa133b,indifferent,44180.89931,GIF,soccer,neutral,20
496,baa2db00-81ba-4c34-b17d-dd950bfa133b,love,44344.33125,GIF,soccer,positive,65
497,baa2db00-81ba-4c34-b17d-dd950bfa133b,love,44356.16319,GIF,soccer,positive,65
498,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,44081.63958,GIF,soccer,positive,70
499,baa2db00-81ba-4c34-b17d-dd950bfa133b,dislike,44051.02014,GIF,soccer,negative,10
500,baa2db00-81ba-4c34-b17d-dd950bfa133b,like,44184.81389,GIF,soccer,positive,50
501,baa2db00-81ba-4c34-b17d-dd950bfa133b,hate,44340.26181,GIF,soccer,negative,5
502,baa2db00-81ba-4c34-b17d-dd950bfa133b,worried,44222.30903,GIF,soccer,negative,12
503,baa2db00-81ba-4c34-b17d-dd950bfa133b,super love,44134.67014,GIF,soccer,positive,75
504,baa2db00-81ba-4c34-b17d-dd950bfa133b,heart,44360.67014,GIF,soccer,positive,60
505,baa2db00-81ba-4c34-b17d-dd950bfa133b,interested,44183.1,GIF,soccer,positive,30
506,baa2db00-81ba-4c34-b17d-dd950bfa133b,scared,44033.67292,GIF,soccer,negative,15
507,baa2db00-81ba-4c34-b17d-dd950bfa133b,like,44232.64583,GIF,soccer,positive,50
508,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,44175.24375,GIF,soccer,positive,70
509,baa2db00-81ba-4c34-b17d-dd950bfa133b,love,44100.53472,GIF,soccer,positive,65
510,baa2db00-81ba-4c34-b17d-dd950bfa133b,want,44209.67778,GIF,soccer,positive,70
511,baa2db00-81ba-4c34-b17d-dd950bfa133b,like,44147.74236,GIF,soccer,positive,50
512,baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,44264.89583,GIF,soccer,negative,0
513,baa2db00-81ba-4c34-b17d-dd950bfa133b,heart,44334.15764,GIF,soccer,positive,60
514,baa2db00-81ba-4c34-b17d-dd950bfa133b,super love,44359.91875,GIF,soccer,positive,75
516,f98dde71-ce1d-4f6c-bb05-ae05779d2207,super love,44045.77431,GIF,soccer,positive,75
517,f98dde71-ce1d-4f6c-bb05-ae05779d2207,hate,44300.575,GIF,soccer,negative,5
518,f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,44177.95972,GIF,soccer,negative,0
519,f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,44067.41319,GIF,soccer,neutral,20
520,f98dde71-ce1d-4f6c-bb05-ae05779d2207,like,44111.39653,GIF,soccer,positive,50
521,f98dde71-ce1d-4f6c-bb05-ae05779d2207,like,44266.61458,GIF,soccer,positive,50
522,f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,44285.95903,GIF,soccer,negative,0
523,f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,44199.16806,GIF,soccer,neutral,35
524,f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,44346.39653,GIF,soccer,neutral,35
525,f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,44313.84792,GIF,soccer,positive,30
526,f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,44299.57083,GIF,soccer,neutral,20
527,f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,44268.69236,GIF,soccer,neutral,20
528,f98dde71-ce1d-4f6c-bb05-ae05779d2207,adore,44081.49167,GIF,soccer,positive,72
529,f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,44233.55417,GIF,soccer,positive,30
530,f98dde71-ce1d-4f6c-bb05-ae05779d2207,scared,44334.39444,GIF,soccer,negative,15
531,f98dde71-ce1d-4f6c-bb05-ae05779d2207,super love,44311.40556,GIF,soccer,positive,75
532,f98dde71-ce1d-4f6c-bb05-ae05779d2207,dislike,44255.67708,GIF,soccer,negative,10
533,f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,44126.15278,GIF,soccer,negative,0
534,f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,44340.92986,GIF,soccer,neutral,35
535,f98dde71-ce1d-4f6c-bb05-ae05779d2207,intrigued,44221.26528,GIF,soccer,positive,45
536,f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,44151.27569,GIF,soccer,positive,30
537,f98dde71-ce1d-4f6c-bb05-ae05779d2207,dislike,44129.46875,GIF,soccer,negative,10
538,f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,44304.48819,GIF,soccer,positive,30
539,f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,44350.80069,GIF,soccer,neutral,20
540,f98dde71-ce1d-4f6c-bb05-ae05779d2207,love,44130.53472,GIF,soccer,positive,65
541,f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,44082.29722,GIF,soccer,neutral,20
